"id","name","code","executive","employee","worker"
occupation_type_employee_572023,"Vendedor, Ferreteria",572023,True,True,True,
occupation_type_employee_572024,"Vendedor, Flores",572024,True,True,True,
occupation_type_employee_572025,"Vendedor, Frutas",572025,True,True,True,
occupation_type_employee_572026,"Vendedor, Herbolarios/Hierbas",572026,True,True,True,
occupation_type_employee_572027,"Vendedor, Leche",572027,True,True,True,
occupation_type_employee_572028,"Vendedor, Licoreria",572028,True,True,True,
occupation_type_employee_572029,"Vendedor, Libros/Utiles Escolares",572029,True,True,True,
occupation_type_employee_572030,"Vendedor, Loza/Cristaleria Y Porcelana",572030,True,True,True,
occupation_type_employee_572031,"Vendedor, Maderas/Triplay",572031,True,True,True,
occupation_type_employee_572032,"Vendedor, Materiales De Construccion",572032,True,True,True,
occupation_type_employee_572033,"Vendedor, Muebleria",572033,True,True,True,
occupation_type_employee_572034,"Vendedor, Pasamaneria/Merceria",572034,True,True,True,
occupation_type_employee_572035,"Vendedor, Perfumeria",572035,True,True,True,
occupation_type_employee_572036,"Vendedor, Peletero",572036,True,True,True,
occupation_type_employee_572037,"Vendedor, Prendas De Vestir",572037,True,True,True,
occupation_type_employee_572038,"Vendedor, Pulpa",572038,True,True,True,
occupation_type_employee_572039,"Vendedor, Repuestos En General",572039,True,True,True,
occupation_type_employee_572040,"Vendedor, Sombreros",572040,True,True,True,
occupation_type_employee_572041,"Vendedor, Zapateria",572041,True,True,True,
occupation_type_employee_572042,"Otros, Comerciantes Vendedores Al Por Menor (No Ambulatorio",572042,True,True,True,
occupation_type_employee_573001,Demostrador (A) De Articulos,573001,True,True,True,
occupation_type_employee_573002,Demostrador (A) De Productos Para La Venta En Establecimien,573002,True,True,True,
occupation_type_employee_574001,Vendedor En Puesto De Mercado,574001,True,True,True,
occupation_type_employee_574002,Vendedor En Kiosco,574002,True,True,True,
occupation_type_employee_575001,"Empleado, Dependiente De Tienda, Comercio Nep",575001,True,True,True,
occupation_type_employee_575002,"Vendedor, Comercio Nep",575002,True,True,True,
occupation_type_employee_581001,Vendedores De Artefactos Electricos,581001,True,True,True,
occupation_type_employee_581002,Vendedores De Libros,581002,True,True,True,
occupation_type_employee_582001,"Comprador Vendedor De Oro, Plata",582001,True,True,True,
occupation_type_employee_582002,Compra Venta De Monedas Y Billetes,582002,True,True,True,
occupation_type_employee_583001,Comercio N.E.,583001,True,True,True,
occupation_type_employee_611001,Capataz Forestal,611001,True,True,True,
occupation_type_employee_611002,Capataz De Campo De Hacienda,611002,True,True,True,
occupation_type_employee_611003,"Caporal, Mayordomo De Hacienda",611003,True,True,True,
occupation_type_employee_611004,Jefe De Maquinaria Agricola,611004,True,True,True,
occupation_type_employee_612001,Agricultor,612001,True,True,True,
occupation_type_employee_612002,"Agricultor Explotador, Cultivo/Alfalfa",612002,True,True,True,
occupation_type_employee_612003,"Agricultor Explotador, Cultivo/Algodon",612003,True,True,True,
occupation_type_employee_612004,"Agricultor Explotador, Cultivo/Arroz",612004,True,True,True,
occupation_type_employee_612005,"Agricultor Explotador, Cultivo/Cacahuete",612005,True,True,True,
occupation_type_employee_612006,"Agricultor Explotador, Cultivo/Caða De Azucar",612006,True,True,True,
occupation_type_employee_612007,"Agricultor Explotador, Cultivo/Cereales",612007,True,True,True,
occupation_type_employee_612008,"Agricultor Explotador, Cultivo/Flores",612008,True,True,True,
occupation_type_employee_612009,"Agricultor Explotador, Cultivo/Grano",612009,True,True,True,
occupation_type_employee_612010,"Agricultor Explotador, Cultivo/Hortalizas (Cultivo Extensiv",612010,True,True,True,
occupation_type_employee_612011,"Agricultor Explotador, Cultivo/Lino",612011,True,True,True,
occupation_type_employee_612012,"Agricultor Explotador, Cultivo/Maiz",612012,True,True,True,
occupation_type_employee_612013,"Agricultor Explotador, Cultivo/Remolacha",612013,True,True,True,
occupation_type_employee_612014,"Agricultor Explotador, Cultivo/Sisal",612014,True,True,True,
occupation_type_employee_612015,"Agricultor Explotador, Cultivo/Soja",612015,True,True,True,
occupation_type_employee_612016,"Agricultor Explotador, Cultivo/Tabaco",612016,True,True,True,
occupation_type_employee_612017,"Agricultor Explotador, Cultivo/Trigo",612017,True,True,True,
occupation_type_employee_612018,"Agricultor Explotador, Cultivo/Yute",612018,True,True,True,
occupation_type_employee_612019,"Productor, Cultivos Extensivos",612019,True,True,True,
occupation_type_employee_612020,"Productor, Hortalizas/Cultivo Extensivo",612020,True,True,True,
occupation_type_employee_612021,"Productor, Remolacha Azucarera",612021,True,True,True,
occupation_type_employee_612022,"Productor, Soya",612022,True,True,True,
occupation_type_employee_612023,"Trabajador Agricola Calificado, Algodon",612023,True,True,True,
occupation_type_employee_612024,"Trabajador Agricola Calificado, Arroz",612024,True,True,True,
occupation_type_employee_612025,"Trabajador Agricola Calificado, Cacahuetes",612025,True,True,True,
occupation_type_employee_612026,"Trabajador Agricola Calificado, Caða De Azucar",612026,True,True,True,
occupation_type_employee_612027,"Trabajador Agricola Calificado, Cultivo Extensivo",612027,True,True,True,
occupation_type_employee_612028,"Trabajador Agricola Calificado, Hortalizas",612028,True,True,True,
occupation_type_employee_612029,"Trabajador Agricola Calificado, Irrigacion",612029,True,True,True,
occupation_type_employee_612030,"Trabajador Agricola Calificado, Lino",612030,True,True,True,
occupation_type_employee_612031,"Trabajador Agricola Calificado, Patatas",612031,True,True,True,
occupation_type_employee_612032,"Trabajador Agricola Calificado, Remolacha",612032,True,True,True,
occupation_type_employee_612033,"Trabajador Agricola Calificado, Tabaco",612033,True,True,True,
occupation_type_employee_612034,"Trabajador Agricola Calificado, Trigo",612034,True,True,True,
occupation_type_employee_612035,"Trabajador Agricola Calificado, Yute",612035,True,True,True,
occupation_type_employee_613001,"Agricultor Explotador, Almendras",613001,True,True,True,
occupation_type_employee_613002,"Agricultor Explotador, Cultivo/Citricos",613002,True,True,True,
occupation_type_employee_613003,"Agricultor Explotador, Plantacion/Cacao",613003,True,True,True,
occupation_type_employee_613004,"Agricultor Explotador, Plantacion/Cafe,Te",613004,True,True,True,
occupation_type_employee_613005,"Agricultor Explotador, Plantacion/Cocoteros",613005,True,True,True,
occupation_type_employee_613006,"Agricultor Explotador, Plantacion/Hevea",613006,True,True,True,
occupation_type_employee_613007,Agricultor Explotador De Via,613007,True,True,True,
occupation_type_employee_613008,"Arboricultor, Almendros",613008,True,True,True,
occupation_type_employee_613009,"Arboricultor, Arbustos",613009,True,True,True,
occupation_type_employee_613010,"Arboricultor, Cacao",613010,True,True,True,
occupation_type_employee_613011,"Arboricultor, Cafetales",613011,True,True,True,
occupation_type_employee_613012,"Arboricultor, Cocoteros",613012,True,True,True,
occupation_type_employee_613013,"Arboricultor, Frutales En General",613013,True,True,True,
occupation_type_employee_613014,"Arboricultor, Lupulo",613014,True,True,True,
occupation_type_employee_613015,"Arboricultor, Nogales",613015,True,True,True,
occupation_type_employee_613016,"Arboricultor, Oleaginosas",613016,True,True,True,
occupation_type_employee_613017,"Arboricultor, Plantaciones/Copra",613017,True,True,True,
occupation_type_employee_613018,"Arboricultor, Plantaciones/Hevea",613018,True,True,True,
occupation_type_employee_613019,"Arboricultor, Plantaciones/Te",613019,True,True,True,
occupation_type_employee_613020,"Cultivador, Lupulo",613020,True,True,True,
occupation_type_employee_613021,"Cultivador, Plantaciones/Te",613021,True,True,True,
occupation_type_employee_613022,"Cultivador Explotador, Caucho",613022,True,True,True,
occupation_type_employee_613023,Fruticultor,613023,True,True,True,
occupation_type_employee_613024,Injertador,613024,True,True,True,
occupation_type_employee_613025,"Podador, Arboles Frutales",613025,True,True,True,
occupation_type_employee_613026,"Podador-Injertador, Arbustos",613026,True,True,True,
occupation_type_employee_613027,Resinero,613027,True,True,True,
occupation_type_employee_613028,"Sangrador, Arboles/Excepto Hevea",613028,True,True,True,
occupation_type_employee_613029,"Sangrador, Caucho",613029,True,True,True,
occupation_type_employee_613030,"Sangrador, Jarabe De Arce",613030,True,True,True,
occupation_type_employee_613031,Shivingero,613031,True,True,True,
occupation_type_employee_613032,"Trabajador Agricola Calificado, Arboles Frutales",613032,True,True,True,
occupation_type_employee_613033,"Trabajador Agricola Calificado, Arbustos",613033,True,True,True,
occupation_type_employee_613034,"Trabajador Agricola Calificado, Cacao",613034,True,True,True,
occupation_type_employee_613035,"Trabajador Agricola Calificado, Cafe",613035,True,True,True,
occupation_type_employee_613036,"Trabajador Agricola Calificado, Cosecha/Arbustos",613036,True,True,True,
occupation_type_employee_613037,"Trabajador Agricola Calificado, Hevea",613037,True,True,True,
occupation_type_employee_613038,"Trabajador Agricola Calificado, Huertos",613038,True,True,True,
occupation_type_employee_613039,"Trabajador Agricola Calificado, Lupulo",613039,True,True,True,
occupation_type_employee_613040,"Trabajador Agricola Calificado, Plantaciones/Arbustos",613040,True,True,True,
occupation_type_employee_613041,"Trabajador Agricola Calificado, Plantaciones/Te",613041,True,True,True,
occupation_type_employee_613042,"Trabajador Agricola Calificado, Viticultura",613042,True,True,True,
occupation_type_employee_613043,Vinicultor,613043,True,True,True,
occupation_type_employee_613044,Viticultor,613044,True,True,True,
occupation_type_employee_614001,"Cultivador, Hongos",614001,True,True,True,
occupation_type_employee_614002,"Cultivador, Setas Y Champiðones",614002,True,True,True,
occupation_type_employee_614003,"Cultivador, Viveros",614003,True,True,True,
occupation_type_employee_614004,"Cultivador, Viveros/Bulbos",614004,True,True,True,
occupation_type_employee_614005,"Cultivador, Viveros/Especias",614005,True,True,True,
occupation_type_employee_614006,"Cultivador, Viveros/Hortalizas",614006,True,True,True,
occupation_type_employee_614007,"Cultivador, Viveros/Semillas",614007,True,True,True,
occupation_type_employee_614008,Floricultor,614008,True,True,True,
occupation_type_employee_614009,"Floricultor, Rosas",614009,True,True,True,
occupation_type_employee_614010,"Floricultor, Tulipanes",614010,True,True,True,
occupation_type_employee_614011,Hortelano,614011,True,True,True,
occupation_type_employee_614012,Horticultor,614012,True,True,True,
occupation_type_employee_614013,"Horticultor, Viveros",614013,True,True,True,
occupation_type_employee_614014,"Jardinero, Semillero",614014,True,True,True,
occupation_type_employee_614015,"Jardinero, Viveros",614015,True,True,True,
occupation_type_employee_614016,"Trabajador Agricola Calificado, Cesped",614016,True,True,True,
occupation_type_employee_614017,"Trabajador Agricola Calificado, Cultivo De Hongos",614017,True,True,True,
occupation_type_employee_614018,"Trabajador Agricola Calificado, Horticultura",614018,True,True,True,
occupation_type_employee_614019,"Trabajador Agricola Calificado, Vivero",614019,True,True,True,
occupation_type_employee_615001,"Agricultor (Explotador), Policultivos",615001,True,True,True,
occupation_type_employee_615002,"Agricultor Forestal, Trabajador Independiente",615002,True,True,True,
occupation_type_employee_615003,"Agricultor Ganadero, Trabajador Independiente",615003,True,True,True,
occupation_type_employee_615004,"Explotador Agricola, Trabajador Independiente",615004,True,True,True,
occupation_type_employee_615005,"Explotador Agropecuario, Trabajador Independiente",615005,True,True,True,
occupation_type_employee_615006,"Campesino, Trabajador Independiente",615006,True,True,True,
occupation_type_employee_615007,"Ganadero Forestal, Trabajador Independiente",615007,True,True,True,
occupation_type_employee_615008,"Trabajador Agricola Calificado, Policultivos",615008,True,True,True,
occupation_type_employee_616001,"Explotador, Forestal O Bosques",616001,True,True,True,
occupation_type_employee_616002,Almadiero,616002,True,True,True,
occupation_type_employee_616003,"Aserrador, Monte",616003,True,True,True,
occupation_type_employee_616004,"Clasificador, Troncos",616004,True,True,True,
occupation_type_employee_616005,Cortador De Traviesas De Ferrocarril Y/O Postes,616005,True,True,True,
occupation_type_employee_616006,"Cubicador, Madera",616006,True,True,True,
occupation_type_employee_616007,"Descorchador, Alcornoques",616007,True,True,True,
occupation_type_employee_616008,"Descortezador, Arboles",616008,True,True,True,
occupation_type_employee_616009,"Escalador-Podador, Arboles",616009,True,True,True,
occupation_type_employee_616010,"Escuadrador, Troncos",616010,True,True,True,
occupation_type_employee_616011,"Supervisor, Forestal",616011,True,True,True,
occupation_type_employee_616012,"Flotador, Troncos",616012,True,True,True,
